pdbid,pose,rmsd,head,pll
2qe4,2qe4_165,0.640,-0.194546,nan
2qe4,2qe4_249,0.440,-0.438780,nan
2qe4,2qe4_3,0.620,-0.236195,nan
2qe4,2qe4_309,0.490,-0.124056,nan
2qe4,2qe4_422,1.540,-0.998993,nan
2qe4,2qe4_435,3.130,-1.861801,nan
2qe4,2qe4_441,1.620,-1.025437,nan
2qe4,2qe4_446,2.720,-1.759837,nan
2qe4,2qe4_447,2.560,-1.568056,nan
2qe4,2qe4_448,1.370,-0.443595,nan
2qe4,2qe4_499,3.130,-2.118244,nan
2qe4,2qe4_500,3.080,-2.028376,nan
2qe4,2qe4_509,0.970,-0.723919,nan
2qe4,2qe4_551,0.960,-0.622522,nan
2qe4,2qe4_552,1.030,-0.385177,nan
2qe4,2qe4_574,2.020,-1.247148,nan
2qe4,2qe4_597,1.480,-1.383562,nan
2qe4,2qe4_611,3.010,-1.567804,nan
2qe4,2qe4_629,1.550,-1.480760,nan
2qe4,2qe4_689,2.030,-1.875857,nan
2qe4,2qe4_693,1.730,-1.589918,nan
2qe4,2qe4_694,2.310,-2.301043,nan
2qe4,2qe4_698,2.680,-1.796715,nan
2qe4,2qe4_705,0.850,-0.539992,nan
2qe4,2qe4_718,1.970,-0.481084,nan
2qe4,2qe4_741,2.750,-1.300471,nan
2qe4,2qe4_750,4.430,-2.135256,nan
2qe4,2qe4_754,4.500,-2.995712,nan
2qe4,2qe4_757,4.040,-1.661256,nan
2qe4,2qe4_770,4.400,-2.495218,nan
2qe4,2qe4_771,3.820,-2.147208,nan
2qe4,2qe4_777,4.090,-2.322512,nan
2qe4,2qe4_779,4.080,-1.882872,nan
2qe4,2qe4_780,1.670,-1.328425,nan
2qe4,2qe4_784,2.800,-1.590369,nan
2qe4,2qe4_786,4.070,-2.092577,nan
2qe4,2qe4_788,4.420,-4.457067,nan
2qe4,2qe4_789,4.100,-2.397946,nan
2qe4,2qe4_79,2.150,-0.595206,nan
2qe4,2qe4_793,3.950,-2.110507,nan
2qe4,2qe4_796,4.130,-2.113509,nan
2qe4,2qe4_797,3.030,-1.605778,nan
2qe4,2qe4_83,0.540,-0.228809,nan
2qe4,2qe4_832,3.920,-2.121007,nan
2qe4,2qe4_841,0.750,-0.312325,nan
2qe4,2qe4_850,3.760,-2.397911,nan
2qe4,2qe4_875,2.160,-0.717372,nan
2qe4,2qe4_877,3.190,-2.116631,nan
2qe4,2qe4_964,0.810,-0.391386,nan
2qe4,2qe4_977,1.200,-0.783520,nan
2qnq,2qnq_130,1.990,-1.567979,nan
2qnq,2qnq_167,0.790,-1.297599,nan
2qnq,2qnq_207,0.980,-1.169210,nan
2qnq,2qnq_209,0.600,-0.934253,nan
2qnq,2qnq_210,2.730,-1.969987,nan
2qnq,2qnq_215,1.890,-2.163313,nan
2qnq,2qnq_216,3.340,-1.836316,nan
2qnq,2qnq_230,1.030,-1.297715,nan
2qnq,2qnq_231,2.770,-1.359046,nan
2qnq,2qnq_239,2.540,-1.829386,nan
2qnq,2qnq_243,5.060,-1.780684,nan
2qnq,2qnq_245,2.880,-1.507293,nan
2qnq,2qnq_249,3.270,-1.684266,nan
2qnq,2qnq_250,1.000,-1.135470,nan
2qnq,2qnq_267,2.530,-1.292675,nan
2qnq,2qnq_269,2.960,-1.229537,nan
2qnq,2qnq_272,2.560,-1.263279,nan
2qnq,2qnq_274,1.240,-1.645175,nan
2qnq,2qnq_277,2.310,-1.529815,nan
2qnq,2qnq_280,2.160,-1.339020,nan
2qnq,2qnq_287,1.420,-0.945403,nan
2qnq,2qnq_290,5.370,-3.140868,nan
2qnq,2qnq_293,3.240,-1.398664,nan
2qnq,2qnq_308,3.140,-1.294297,nan
2qnq,2qnq_314,0.740,-1.032545,nan
2qnq,2qnq_326,1.640,-1.621903,nan
2qnq,2qnq_34,2.150,-1.390003,nan
2qnq,2qnq_349,4.430,-2.586019,nan
2qnq,2qnq_367,1.840,-1.495967,nan
2qnq,2qnq_368,1.890,-1.485606,nan
2qnq,2qnq_394,3.330,-1.966199,nan
2qnq,2qnq_397,1.790,-1.400037,nan
2qnq,2qnq_413,4.250,-2.319819,nan
2qnq,2qnq_414,4.220,-3.189432,nan
2qnq,2qnq_429,5.040,-2.888944,nan
2qnq,2qnq_43,0.560,-1.161514,nan
2qnq,2qnq_431,5.110,-4.010620,nan
2qnq,2qnq_433,3.080,-2.691350,nan
2qnq,2qnq_445,3.170,-2.415480,nan
2qnq,2qnq_459,3.030,-3.174004,nan
2qnq,2qnq_462,7.300,-6.020211,nan
2qnq,2qnq_463,4.160,-2.882492,nan
2qnq,2qnq_464,3.270,-3.287885,nan
2qnq,2qnq_475,3.590,-2.865045,nan
2qnq,2qnq_478,5.130,-3.554403,nan
2qnq,2qnq_480,6.610,-4.937437,nan
2qnq,2qnq_484,4.370,-2.679996,nan
2qnq,2qnq_487,4.030,-3.739519,nan
2qnq,2qnq_496,4.130,-6.281410,nan
2qnq,2qnq_512,7.030,-8.557126,nan
2qnq,2qnq_520,7.060,-5.847408,nan
2qnq,2qnq_521,6.540,-5.983643,nan
2qnq,2qnq_538,4.330,-2.470352,nan
2qnq,2qnq_542,5.130,-4.473814,nan
2qnq,2qnq_545,6.330,-6.706099,nan
2qnq,2qnq_552,6.340,-6.543586,nan
2qnq,2qnq_554,6.890,-6.084764,nan
2qnq,2qnq_560,8.210,-8.564279,nan
2qnq,2qnq_563,4.010,-5.105068,nan
2qnq,2qnq_575,4.250,-4.335513,nan
2qnq,2qnq_578,8.800,-8.402597,nan
2qnq,2qnq_590,5.690,-7.675057,nan
2qnq,2qnq_64,1.830,-0.946575,nan
2qnq,2qnq_641,6.400,-7.527493,nan
2qnq,2qnq_645,8.390,-8.043162,nan
2qnq,2qnq_648,7.390,-8.579329,nan
2qnq,2qnq_651,8.270,-8.555423,nan
2qnq,2qnq_652,8.060,-6.825411,nan
2qnq,2qnq_654,7.560,-7.681385,nan
2qnq,2qnq_656,8.200,-8.576326,nan
2qnq,2qnq_666,5.960,-8.345645,nan
2qnq,2qnq_667,8.810,-8.560393,nan
2qnq,2qnq_668,6.580,-8.452685,nan
2qnq,2qnq_670,6.230,-5.166958,nan
2qnq,2qnq_671,7.010,-5.407005,nan
2qnq,2qnq_676,9.010,-8.390172,nan
2qnq,2qnq_679,5.070,-7.793993,nan
2qnq,2qnq_702,0.740,-1.629498,nan
2qnq,2qnq_715,0.950,-1.501249,nan
2qnq,2qnq_758,0.730,-1.450762,nan
2qnq,2qnq_788,5.290,-7.023978,nan
2qnq,2qnq_811,0.970,-1.738245,nan
2r9w,2r9w_124,4.530,-3.336639,nan
2r9w,2r9w_145,5.820,-3.976346,nan
2r9w,2r9w_202,5.860,-5.904822,nan
2r9w,2r9w_206,4.000,-1.740679,nan
2r9w,2r9w_246,6.080,-6.036843,nan
2r9w,2r9w_247,3.960,-1.509630,nan
2r9w,2r9w_307,5.340,-4.202821,nan
2r9w,2r9w_393,6.300,-5.565488,nan
2r9w,2r9w_411,3.970,-1.296425,nan
2r9w,2r9w_449,4.070,-0.961213,nan
2r9w,2r9w_460,3.920,-1.024775,nan
2r9w,2r9w_462,4.420,-1.988435,nan
2r9w,2r9w_478,3.570,-1.784986,nan
2r9w,2r9w_49,4.180,-0.325302,nan
2r9w,2r9w_505,6.820,-6.205861,nan
2r9w,2r9w_513,6.220,-3.819955,nan
2r9w,2r9w_517,7.410,-6.193614,nan
2r9w,2r9w_521,6.650,-4.596481,nan
2r9w,2r9w_522,5.310,-1.830999,nan
2r9w,2r9w_531,7.110,-4.927793,nan
2r9w,2r9w_533,2.810,-1.366024,nan
2r9w,2r9w_538,5.640,-5.461180,nan
2r9w,2r9w_541,7.990,-6.813523,nan
2r9w,2r9w_549,7.330,-6.345719,nan
2r9w,2r9w_558,7.690,-6.761582,nan
2r9w,2r9w_559,5.040,-1.940443,nan
2r9w,2r9w_566,4.890,-1.203298,nan
2r9w,2r9w_579,3.950,-2.227217,nan
2r9w,2r9w_580,6.470,-5.357792,nan
2r9w,2r9w_586,7.830,-8.447509,nan
2r9w,2r9w_592,8.020,-7.093815,nan
2r9w,2r9w_593,8.110,-5.760885,nan
2r9w,2r9w_618,3.850,-1.835361,nan
2r9w,2r9w_640,3.600,-2.576842,nan
2r9w,2r9w_651,6.290,-6.148224,nan
2r9w,2r9w_670,3.810,-2.430007,nan
2r9w,2r9w_671,5.140,-2.168083,nan
2r9w,2r9w_679,4.570,-2.960329,nan
2r9w,2r9w_691,8.360,-6.501992,nan
2r9w,2r9w_708,0.520,-1.109985,nan
2r9w,2r9w_710,0.950,-0.833635,nan
2r9w,2r9w_713,0.530,-0.900884,nan
2r9w,2r9w_717,2.870,-1.062858,nan
2r9w,2r9w_718,1.660,-1.824280,nan
2r9w,2r9w_725,2.220,-0.986405,nan
2r9w,2r9w_734,1.280,-0.685485,nan
2r9w,2r9w_740,3.050,-3.060269,nan
2r9w,2r9w_741,1.360,-0.334132,nan
2r9w,2r9w_744,4.290,-2.023309,nan
2r9w,2r9w_749,1.820,-1.250607,nan
2r9w,2r9w_750,2.130,-0.741262,nan
2r9w,2r9w_759,2.990,-3.002281,nan
2r9w,2r9w_766,2.270,-2.309526,nan
2r9w,2r9w_769,1.100,-1.022154,nan
2r9w,2r9w_772,5.030,-5.799823,nan
2r9w,2r9w_774,1.100,-0.624529,nan
2r9w,2r9w_778,2.130,-2.102092,nan
2r9w,2r9w_779,5.760,-4.717299,nan
2r9w,2r9w_787,4.420,-5.080004,nan
2r9w,2r9w_791,1.120,-1.946785,nan
2r9w,2r9w_794,8.580,-6.458786,nan
2r9w,2r9w_795,1.510,-1.332186,nan
2r9w,2r9w_817,0.970,-1.391739,nan
2r9w,2r9w_828,0.960,-1.047895,nan
2r9w,2r9w_831,4.310,-2.802883,nan
2r9w,2r9w_834,6.600,-6.017017,nan
2r9w,2r9w_839,6.290,-4.843429,nan
2r9w,2r9w_860,2.130,-1.556442,nan
2r9w,2r9w_868,1.600,-1.047891,nan
2r9w,2r9w_869,2.570,-1.453166,nan
2r9w,2r9w_872,5.590,-4.120969,nan
2r9w,2r9w_873,4.890,-3.715099,nan
2r9w,2r9w_881,2.900,-1.772023,nan
2r9w,2r9w_886,1.890,-0.718065,nan
2r9w,2r9w_910,0.780,-1.088093,nan
2r9w,2r9w_911,0.660,-0.826205,nan
2r9w,2r9w_927,0.680,-0.925291,nan
2r9w,2r9w_928,0.750,-1.261866,nan
2r9w,2r9w_949,6.160,-1.897371,nan
2r9w,2r9w_950,0.960,-0.621265,nan
2v00,2v00_103,7.940,-5.366499,nan
2v00,2v00_107,8.560,-6.682364,nan
2v00,2v00_120,5.250,-2.645125,nan
2v00,2v00_136,7.600,-6.609099,nan
2v00,2v00_143,8.620,-6.761942,nan
2v00,2v00_145,5.080,-1.618826,nan
2v00,2v00_159,8.950,-6.750736,nan
2v00,2v00_183,7.200,-6.072638,nan
2v00,2v00_193,8.190,-6.745451,nan
2v00,2v00_198,8.520,-5.489833,nan
2v00,2v00_325,6.820,-4.864928,nan
2v00,2v00_395,8.610,-6.202897,nan
2v00,2v00_401,3.140,-3.001141,nan
2v00,2v00_416,4.120,-3.129417,nan
2v00,2v00_422,3.180,-2.846234,nan
2v00,2v00_424,1.700,-1.196758,nan
2v00,2v00_428,0.980,-1.343741,nan
2v00,2v00_432,1.490,-1.097231,nan
2v00,2v00_433,2.300,-1.224311,nan
2v00,2v00_434,2.680,-2.056391,nan
2v00,2v00_444,2.240,-1.389782,nan
2v00,2v00_451,4.780,-4.523982,nan
2v00,2v00_454,2.450,-0.355179,nan
2v00,2v00_461,1.680,-1.651326,nan
2v00,2v00_468,1.960,-1.085546,nan
2v00,2v00_472,6.480,-2.094173,nan
2v00,2v00_473,5.040,-4.298006,nan
2v00,2v00_474,2.120,-1.063388,nan
2v00,2v00_484,5.610,-1.857842,nan
2v00,2v00_488,2.610,-2.283010,nan
2v00,2v00_506,5.470,-5.694429,nan
2v00,2v00_512,6.320,-5.893694,nan
2v00,2v00_513,4.850,-5.216877,nan
2v00,2v00_516,1.580,-0.905069,nan
2v00,2v00_522,6.130,-0.923147,nan
2v00,2v00_523,7.070,-3.934657,nan
2v00,2v00_544,1.870,-0.980335,nan
2v00,2v00_551,6.370,-3.121861,nan
2v00,2v00_556,3.640,-2.879074,nan
2v00,2v00_558,7.030,-6.490327,nan
2v00,2v00_559,8.050,-7.717679,nan
2v00,2v00_564,2.420,-1.308487,nan
2v00,2v00_573,4.820,-4.570988,nan
2v00,2v00_574,3.890,-2.869427,nan
2v00,2v00_576,2.130,-1.618616,nan
2v00,2v00_579,7.560,-6.619131,nan
2v00,2v00_589,5.470,-5.451833,nan
2v00,2v00_592,7.180,-7.131233,nan
2v00,2v00_605,1.160,-0.999906,nan
2v00,2v00_619,1.000,-0.708305,nan
2v00,2v00_635,3.330,-3.070824,nan
2v00,2v00_638,6.700,-3.257384,nan
2v00,2v00_644,4.900,-3.627038,nan
2v00,2v00_653,6.790,-6.236309,nan
2v00,2v00_661,3.030,-2.815547,nan
2v00,2v00_665,6.990,-6.996391,nan
2v00,2v00_670,6.990,-6.397561,nan
2v00,2v00_674,5.050,-0.866200,nan
2v00,2v00_676,4.180,-2.929930,nan
2v00,2v00_684,4.090,-3.784769,nan
2v00,2v00_692,6.170,-4.261419,nan
2v00,2v00_700,4.350,-4.682528,nan
2v00,2v00_736,3.580,-3.206766,nan
2v00,2v00_755,1.750,-1.039890,nan
2v00,2v00_759,7.500,-8.483256,nan
2v00,2v00_760,8.950,-8.552147,nan
2v00,2v00_762,3.160,-1.204865,nan
2v00,2v00_771,3.190,-1.209262,nan
2v00,2v00_774,8.130,-6.685575,nan
2v00,2v00_776,5.420,-3.522765,nan
2v00,2v00_777,5.030,-4.412696,nan
2v00,2v00_778,7.930,-8.152392,nan
2v00,2v00_782,4.900,-2.549649,nan
2v00,2v00_785,2.880,-1.954301,nan
2v00,2v00_786,1.750,-0.483207,nan
2v00,2v00_79,0.740,-0.438331,nan
2v00,2v00_790,4.890,-3.189326,nan
2v00,2v00_791,3.830,-3.086391,nan
2v00,2v00_798,7.100,-5.041706,nan
2v00,2v00_800,5.640,-3.915313,nan
2v00,2v00_856,1.330,-1.235932,nan
2v00,2v00_860,9.290,-8.596784,nan
2v00,2v00_861,2.020,-1.439396,nan
2v00,2v00_903,8.450,-8.563612,nan
2v7a,2v7a_107,9.450,-5.024659,nan
2v7a,2v7a_11,1.890,-1.426429,nan
2v7a,2v7a_130,8.570,-7.376543,nan
2v7a,2v7a_131,6.720,-3.079053,nan
2v7a,2v7a_141,7.600,-2.088291,nan
2v7a,2v7a_142,9.380,-4.585485,nan
2v7a,2v7a_150,4.240,-2.105207,nan
2v7a,2v7a_163,8.660,-5.324257,nan
2v7a,2v7a_173,9.400,-5.574298,nan
2v7a,2v7a_175,9.370,-5.260478,nan
2v7a,2v7a_181,5.130,-3.498260,nan
2v7a,2v7a_278,1.660,-1.160226,nan
2v7a,2v7a_304,0.770,-0.739910,nan
2v7a,2v7a_318,1.040,-0.511513,nan
2v7a,2v7a_321,6.960,-4.939049,nan
2v7a,2v7a_327,7.310,-5.889158,nan
2v7a,2v7a_338,0.600,-1.058125,nan
2v7a,2v7a_355,4.730,-2.187155,nan
2v7a,2v7a_369,9.540,-7.693444,nan
2v7a,2v7a_375,7.000,-2.226941,nan
2v7a,2v7a_379,3.870,-2.023875,nan
2v7a,2v7a_380,0.900,-0.822206,nan
2v7a,2v7a_381,7.530,-4.431155,nan
2v7a,2v7a_388,0.500,-0.557485,nan
2v7a,2v7a_407,2.680,-2.405999,nan
2v7a,2v7a_408,3.160,-1.974489,nan
2v7a,2v7a_416,8.040,-7.023080,nan
2v7a,2v7a_419,8.400,-5.208757,nan
2v7a,2v7a_423,8.530,-5.448825,nan
2v7a,2v7a_424,2.340,-2.167803,nan
2v7a,2v7a_426,6.050,-2.176214,nan
2v7a,2v7a_429,9.530,-7.932359,nan
2v7a,2v7a_431,4.210,-4.392535,nan
2v7a,2v7a_434,2.920,-1.950182,nan
2v7a,2v7a_441,8.280,-5.868179,nan
2v7a,2v7a_444,5.070,-6.200865,nan
2v7a,2v7a_446,7.410,-3.035607,nan
2v7a,2v7a_447,3.440,-3.242796,nan
2v7a,2v7a_448,2.120,-2.212270,nan
2v7a,2v7a_452,6.740,-3.005912,nan
2v7a,2v7a_475,8.560,-6.120522,nan
2v7a,2v7a_478,9.120,-7.165517,nan
2v7a,2v7a_487,5.030,-2.846548,nan
2v7a,2v7a_489,7.220,-5.706545,nan
2v7a,2v7a_494,3.650,-3.925551,nan
2v7a,2v7a_495,8.360,-6.530422,nan
2v7a,2v7a_496,4.250,-3.097829,nan
2v7a,2v7a_498,3.910,-3.016496,nan
2v7a,2v7a_514,5.090,-3.516259,nan
2v7a,2v7a_522,7.030,-2.962216,nan
2v7a,2v7a_523,4.230,-1.939403,nan
2v7a,2v7a_530,4.950,-2.202065,nan
2v7a,2v7a_536,7.820,-8.144625,nan
2v7a,2v7a_548,6.770,-5.248561,nan
2v7a,2v7a_550,8.110,-4.033730,nan
2v7a,2v7a_555,9.120,-7.120157,nan
2v7a,2v7a_557,7.710,-3.617297,nan
2v7a,2v7a_561,9.000,-6.308784,nan
2v7a,2v7a_568,9.140,-7.861094,nan
2v7a,2v7a_572,6.320,-7.132653,nan
2v7a,2v7a_583,7.870,-5.028120,nan
2v7a,2v7a_591,2.940,-2.221446,nan
2v7a,2v7a_592,5.200,-5.962849,nan
2v7a,2v7a_594,5.260,-3.655613,nan
2v7a,2v7a_600,5.570,-2.127357,nan
2v7a,2v7a_606,7.100,-3.901221,nan
2v7a,2v7a_609,2.950,-2.371831,nan
2v7a,2v7a_616,4.370,-2.563703,nan
2v7a,2v7a_621,3.440,-3.019942,nan
2v7a,2v7a_623,3.970,-3.226845,nan
2v7a,2v7a_629,3.920,-3.612027,nan
2v7a,2v7a_632,3.120,-2.781967,nan
2v7a,2v7a_635,6.560,-4.205619,nan
2v7a,2v7a_654,2.920,-2.448862,nan
2v7a,2v7a_663,6.330,-2.150732,nan
2v7a,2v7a_671,5.100,-3.730663,nan
2v7a,2v7a_679,6.400,-3.411827,nan
2v7a,2v7a_684,4.610,-3.264272,nan
2v7a,2v7a_688,3.910,-3.301376,nan
2v7a,2v7a_690,4.820,-3.109488,nan
2v7a,2v7a_693,4.160,-3.893250,nan
2v7a,2v7a_698,5.550,-3.012179,nan
2v7a,2v7a_7,2.140,-1.665887,nan
2v7a,2v7a_733,0.920,-0.645642,nan
2v7a,2v7a_737,1.010,-0.554823,nan
2v7a,2v7a_743,1.770,-0.731087,nan
2v7a,2v7a_744,0.870,-0.679892,nan
2v7a,2v7a_784,1.760,-0.535123,nan
2v7a,2v7a_789,2.120,-1.315101,nan
2v7a,2v7a_820,1.380,-1.114303,nan
2v7a,2v7a_845,0.640,-0.816472,nan
2v7a,2v7a_856,1.090,-0.623333,nan
2v7a,2v7a_859,0.950,-0.577949,nan
2v7a,2v7a_886,2.010,-0.933505,nan
2v7a,2v7a_889,5.350,-2.462675,nan
2v7a,2v7a_973,1.090,-1.021029,nan
2v7a,2v7a_981,0.900,-0.702908,nan
2v7a,2v7a_983,1.290,-0.439657,nan
2v7a,2v7a_985,0.960,-0.643824,nan
2vkm,2vkm_105,8.700,-8.534632,nan
2vkm,2vkm_106,8.100,-5.488015,nan
2vkm,2vkm_152,9.240,-7.581275,nan
2vkm,2vkm_159,4.220,-2.488552,nan
2vkm,2vkm_160,1.890,-1.429488,nan
2vkm,2vkm_192,9.330,-8.511956,nan
2vkm,2vkm_203,5.000,-3.526330,nan
2vkm,2vkm_208,5.770,-3.546228,nan
2vkm,2vkm_215,0.960,-0.719303,nan
2vkm,2vkm_216,4.470,-2.933868,nan
2vkm,2vkm_217,2.000,-2.034730,nan
2vkm,2vkm_226,1.540,-0.459551,nan
2vkm,2vkm_233,8.660,-8.076751,nan
2vkm,2vkm_237,1.460,-0.785777,nan
2vkm,2vkm_241,2.220,-2.006809,nan
2vkm,2vkm_242,2.380,-1.553547,nan
2vkm,2vkm_249,3.620,-0.516166,nan
2vkm,2vkm_257,2.120,-0.761414,nan
2vkm,2vkm_260,5.840,-4.368683,nan
2vkm,2vkm_262,1.260,-0.521108,nan
2vkm,2vkm_263,2.160,-0.878060,nan
2vkm,2vkm_267,4.170,-2.106075,nan
2vkm,2vkm_270,4.360,-2.299631,nan
2vkm,2vkm_273,7.410,-4.516158,nan
2vkm,2vkm_289,2.690,-2.596226,nan
2vkm,2vkm_291,1.890,-1.314718,nan
2vkm,2vkm_292,6.790,-5.145976,nan
2vkm,2vkm_296,1.050,-0.496644,nan
2vkm,2vkm_308,9.110,-8.506291,nan
2vkm,2vkm_314,9.030,-8.526730,nan
2vkm,2vkm_324,3.270,-0.947373,nan
2vkm,2vkm_330,7.260,-5.507725,nan
2vkm,2vkm_338,9.660,-8.508801,nan
2vkm,2vkm_341,6.140,-3.442707,nan
2vkm,2vkm_349,7.190,-7.255729,nan
2vkm,2vkm_363,8.640,-7.306365,nan
2vkm,2vkm_370,8.890,-8.475464,nan
2vkm,2vkm_374,6.560,-1.749034,nan
2vkm,2vkm_381,8.850,-8.479653,nan
2vkm,2vkm_404,2.260,-2.143153,nan
2vkm,2vkm_416,6.110,-4.757452,nan
2vkm,2vkm_424,5.330,-3.402111,nan
2vkm,2vkm_426,8.230,-5.352165,nan
2vkm,2vkm_431,4.880,-2.740616,nan
2vkm,2vkm_433,4.260,-4.345070,nan
2vkm,2vkm_439,3.800,-2.978608,nan
2vkm,2vkm_440,3.600,-3.254748,nan
2vkm,2vkm_441,2.770,-2.820884,nan
2vkm,2vkm_443,6.050,-3.796537,nan
2vkm,2vkm_445,4.500,-3.318655,nan
2vkm,2vkm_453,2.620,-2.984292,nan
2vkm,2vkm_461,4.760,-3.209603,nan
2vkm,2vkm_466,6.800,-5.866560,nan
2vkm,2vkm_471,5.030,-4.113353,nan
2vkm,2vkm_473,3.210,-2.506260,nan
2vkm,2vkm_482,7.560,-7.237158,nan
2vkm,2vkm_485,3.730,-2.213634,nan
2vkm,2vkm_486,5.630,-3.682309,nan
2vkm,2vkm_487,5.590,-3.892756,nan
2vkm,2vkm_494,5.650,-4.138916,nan
2vkm,2vkm_496,7.480,-4.968900,nan
2vkm,2vkm_514,6.290,-4.026878,nan
2vkm,2vkm_517,9.700,-8.554311,nan
2vkm,2vkm_520,4.200,-2.379463,nan
2vkm,2vkm_523,7.200,-6.419323,nan
2vkm,2vkm_530,7.820,-5.870330,nan
2vkm,2vkm_538,7.610,-6.254490,nan
2vkm,2vkm_544,6.780,-5.226944,nan
2vkm,2vkm_554,9.690,-7.285052,nan
2vkm,2vkm_558,8.380,-7.365140,nan
2vkm,2vkm_570,5.790,-3.805413,nan
2vkm,2vkm_573,3.140,-2.892190,nan
2vkm,2vkm_584,6.520,-5.079473,nan
2vkm,2vkm_585,8.790,-7.612838,nan
2vkm,2vkm_589,5.340,-2.738786,nan
2vkm,2vkm_591,3.850,-2.488805,nan
2vkm,2vkm_593,7.960,-6.353609,nan
2vkm,2vkm_594,9.000,-8.162284,nan
2vkm,2vkm_669,9.140,-8.551043,nan
2vkm,2vkm_671,3.230,-3.179342,nan
2vkm,2vkm_672,6.520,-4.132163,nan
2vkm,2vkm_678,5.690,-5.601645,nan
2vkm,2vkm_687,9.230,-8.333068,nan
2vkm,2vkm_691,7.950,-6.931197,nan
2vkm,2vkm_706,0.970,-0.923201,nan
2vkm,2vkm_707,0.950,-0.349252,nan
2vkm,2vkm_710,0.900,-0.405512,nan
2vkm,2vkm_73,9.050,-8.566366,nan
2vkm,2vkm_790,0.780,-0.387509,nan
2vkm,2vkm_806,0.930,-0.329946,nan
2vkm,2vkm_887,3.780,-0.279643,nan
2vkm,2vkm_890,0.710,-0.617327,nan
2vkm,2vkm_920,1.430,-0.955071,nan
2vkm,2vkm_929,2.800,-1.902866,nan
2vkm,2vkm_955,1.470,-0.564481,nan
2vkm,2vkm_963,2.150,-0.359247,nan
2vkm,2vkm_986,2.000,-1.119645,nan
2vvn,2vvn_205,0.610,-0.489337,nan
2vvn,2vvn_391,0.990,-0.499727,nan
2vvn,2vvn_401,1.830,-1.102163,nan
2vvn,2vvn_403,2.430,-1.959970,nan
2vvn,2vvn_405,2.990,-2.681184,nan
2vvn,2vvn_406,1.130,-1.097350,nan
2vvn,2vvn_407,2.070,-1.340525,nan
2vvn,2vvn_409,1.880,-1.223311,nan
2vvn,2vvn_419,2.880,-1.852624,nan
2vvn,2vvn_425,4.050,-2.851220,nan
2vvn,2vvn_426,4.500,-3.024753,nan
2vvn,2vvn_427,4.820,-3.600406,nan
2vvn,2vvn_445,4.310,-2.479322,nan
2vvn,2vvn_449,3.920,-1.915133,nan
2vvn,2vvn_469,5.540,-4.912249,nan
2vvn,2vvn_470,4.100,-2.205705,nan
2vvn,2vvn_720,4.100,-1.437050,nan
2vvn,2vvn_721,0.890,-1.451473,nan
2vvn,2vvn_737,1.260,-0.423287,nan
2vvn,2vvn_744,1.150,-0.749843,nan
2vvn,2vvn_750,2.180,-1.359274,nan
2vvn,2vvn_751,1.850,-1.110555,nan
2vvn,2vvn_757,0.860,-1.079521,nan
2vvn,2vvn_759,3.750,-0.842577,nan
2vvn,2vvn_763,2.210,-1.548882,nan
2vvn,2vvn_765,3.900,-0.825409,nan
2vvn,2vvn_776,3.110,-2.489652,nan
2vvn,2vvn_780,0.830,-0.477174,nan
2vvn,2vvn_782,1.010,-0.567726,nan
2vvn,2vvn_785,3.980,-1.498970,nan
2vvn,2vvn_786,4.020,-1.122625,nan
2vvn,2vvn_787,4.450,-3.818273,nan
2vvn,2vvn_791,4.510,-2.751339,nan
2vvn,2vvn_792,6.010,-5.295409,nan
2vvn,2vvn_793,3.620,-1.279230,nan
2vvn,2vvn_797,4.350,-3.078497,nan
2vvn,2vvn_798,3.930,-1.369395,nan
2vvn,2vvn_799,2.220,-1.018824,nan
2vvn,2vvn_800,2.230,-1.073269,nan
2vvn,2vvn_802,0.440,-0.908006,nan
2vvn,2vvn_829,0.960,-0.333254,nan
2vvn,2vvn_845,1.960,-0.481316,nan
2vvn,2vvn_846,0.870,-0.939052,nan
2vvn,2vvn_854,1.200,-0.611779,nan
2vvn,2vvn_880,3.860,-1.789883,nan
2vvn,2vvn_887,2.020,-1.539367,nan
2vvn,2vvn_900,2.030,-1.340176,nan
2vvn,2vvn_952,0.940,-0.692590,nan
2vvn,2vvn_956,1.580,-1.004062,nan
2vvn,2vvn_967,3.790,-1.333610,nan
2vvn,2vvn_968,5.060,-4.065085,nan
2vvn,2vvn_973,0.910,-0.621547,nan
2vvn,2vvn_977,5.030,-3.554120,nan
2vvn,2vvn_985,3.770,-0.935042,nan
2vvn,2vvn_987,5.160,-3.667236,nan
2vvn,2vvn_992,6.490,-6.409311,nan
2vw5,2vw5_115,0.840,-1.287155,nan
2vw5,2vw5_154,0.370,-0.822930,nan
2vw5,2vw5_160,0.350,-1.237794,nan
2vw5,2vw5_22,0.300,-0.898484,nan
2vw5,2vw5_227,0.600,-1.232483,nan
2vw5,2vw5_249,0.280,-0.897196,nan
2vw5,2vw5_381,0.430,-1.084134,nan
2vw5,2vw5_403,3.240,-3.676854,nan
2vw5,2vw5_407,1.490,-2.083088,nan
2vw5,2vw5_408,5.370,-5.283005,nan
2vw5,2vw5_410,5.140,-5.010626,nan
2vw5,2vw5_411,2.340,-3.383609,nan
2vw5,2vw5_415,2.270,-2.969192,nan
2vw5,2vw5_418,1.500,-1.919924,nan
2vw5,2vw5_420,1.950,-3.112275,nan
2vw5,2vw5_425,1.900,-2.388324,nan
2vw5,2vw5_434,2.440,-2.505430,nan
2vw5,2vw5_441,2.170,-2.940984,nan
